"Date","Value"
"04/28/2023",4169.48
"05/31/2023",4179.83
"06/30/2023",4450.38
"07/31/2023",4588.96
"08/31/2023",4507.66
"09/29/2023",4288.05
"10/31/2023",4193.8
"11/30/2023",4567.8
"12/29/2023",4769.83
"01/31/2024",4845.65
"02/29/2024",5096.27
"03/28/2024",5254.35
"04/30/2024",5035.69
"05/31/2024",5277.51
"06/28/2024",5460.48
"07/31/2024",5522.3
"08/30/2024",5648.4
"09/30/2024",5762.48
"10/31/2024",5705.45
"11/29/2024",6032.38
"12/31/2024",5881.63
"01/31/2025",6040.53
"02/28/2025",5954.5
"03/31/2025",5611.85
"04/30/2025",5569.06
"05/30/2025",5911.69
"06/30/2025",6204.95
"07/31/2025",6339.39
"08/13/2025",6466.58
